Vuln_ID,Brand,ProdType,Category,Price,Ydif,Protocols,DataStorage,PersonalInfo,CommCap,AuthEncryption,CWE-ID1,CWE-ID2,Information Gathering,Social Engineering,State Attack,Function Abuse,Brute Force,Illegal Access,Data Manipulation,Injection
CVE-2020-13393,Tenda,WiFi Router,Telecomm,92,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13394,Tenda,WiFi Router,Telecomm,92,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13782,D-Link,WiFi Router,Telecomm,153.4,8,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-13783,D-Link,WiFi Router,Telecomm,153.4,8,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13784,D-Link,WiFi Router,Telecomm,153.4,8,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-13785,D-Link,WiFi Router,Telecomm,153.4,8,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-13786,D-Link,WiFi Router,Telecomm,153.4,8,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-13787,D-Link,WiFi Router,Telecomm,153.4,8,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-13913,Ruckus ,WiFi Access Point,Telecomm,595,4,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14094,Xiaomi ,WiFi Router,Telecomm,147,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14095,Xiaomi ,WiFi Router,Telecomm,147,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14096,Xiaomi ,Smart Speaker,Smart Home,109,2,"TCPIP, GATT",Remote,No,"WiFi, Bluetooth",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-14100,Xiaomi ,WiFi Router,Telecomm,147,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-14157,Abus,Smart Control Panel,Smart Home,267,3,RF,Local,No,ISM,None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-14426,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-14427,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-14428,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-14429,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-14430,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-14431,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-14432,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-14433,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14434,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14435,NETGEAR,WiFi system,Telecomm,409,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14436,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14437,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14438,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14439,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14440,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14441,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14442,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14461,Zyxel,WiFi Extender,Telecomm,40,4,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-14472,Draytek,Router,Telecomm,563,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-14477,Philips,Ultrasound system,Medical,11387,5,"TCPIP, MTP",Local,No,"Ethernet, USB, CD/DVD",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-14511,Moxa,Router,Telecomm,1383,2,TCPIP,Local,No,"Ethernet, WAN, Console",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-14965,TP-Link,WiFi Router,Telecomm,71,11,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15023,Askey,WiFi Access Point,Telecomm,150,2,TCPIP,Remote,No,"WiFi, Ethernet",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-15043,iBall,WiFi Router,Telecomm,11,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",None,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-15054,TP-Link,USB Server,Telecomm,225,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-15055,TP-Link,USB Server,Telecomm,225,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-15056,TP-Link,USB Server,Telecomm,225,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15057,TP-Link,USB Server,Telecomm,225,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15058,Lindy,USB Server,Other,129,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-15059,Lindy,USB Server,Other,129,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-15060,Lindy,USB Server,Other,129,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15061,Lindy,USB Server,Other,129,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15062,Digitus,USB Server,Other,135,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-15063,Digitus,USB Server,Other,135,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-15064,Digitus,USB Server,Other,135,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15065,Digitus,USB Server,Other,135,3,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15415,Draytek,Router,Telecomm,563,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15416,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15417,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15489,Wavlink,WiFi Router,Telecomm,46.4,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15490,Wavlink,WiFi Router,Telecomm,46.4,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15498,ASUS,WiFi Router,Telecomm,171,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-15499,ASUS,WiFi Router,Telecomm,171,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15631,D-Link,WiFi Extender,Telecomm,125.1,3,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15632,D-Link,WiFi Router,Telecomm,102.61,6,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-15633,D-Link,WiFi Router,Telecomm,184.68,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-15634,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15635,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15636,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15892,D-Link,WiFi Extender,Telecomm,60.35,3,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15893,D-Link,WiFi Router,Telecomm,38.64,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15894,D-Link,WiFi Router,Telecomm,38.64,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-15895,D-Link,WiFi Router,Telecomm,38.64,5,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-15896,D-Link,WiFi Extender,Telecomm,298.41,16,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-16218,Philips,Patient Monitor,Medical,2153,13,"TCPIP, RF",Local,No,"WiFi, Ethernet, ISM",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-16237,Philips,Vital signs monitor,Medical,2614,8,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-16239,Philips,Vital signs monitor,Medical,2614,8,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-16241,Philips,Vital signs monitor,Medical,2614,8,"TCPIP, MTP",Local,No,"Ethernet, USB",None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-24354,Zyxel,WiFi Router,Telecomm,59,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-24355,Zyxel,WiFi Router,Telecomm,59,4,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, USB",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-24363,TP-Link,WiFi Extender,Telecomm,41,3,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-24365,Gemtek,WiFi Router,Telecomm,59,3,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, WAN, USB, Phone",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-25067,NETGEAR,WiFi Router,Telecomm,130,4,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26567,D-Link,WiFi Router,Telecomm,194,2,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, Console",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-26582,D-Link,WiFi Access Point,Telecomm,54.5,7,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26899,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-26900,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-26901,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-26902,NETGEAR,WiFi system,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26903,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-26904,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-26905,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-26906,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-26907,NETGEAR,WiFi system,Telecomm,708,1,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26909,NETGEAR,WiFi Router,Telecomm,309,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26910,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26912,NETGEAR,WiFi Router,Telecomm,99,6,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-693,,1,1,1,1,1,1,1,0
CVE-2020-26913,NETGEAR,WiFi Router,Telecomm,309,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-26914,NETGEAR,WiFi Router,Telecomm,174,6,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26915,NETGEAR,WiFi Router,Telecomm,309,3,"TCPIP, DSP, MTP",Local,No,"WiFi, DSL, Ethernet, USB, Phone",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26917,NETGEAR,WiFi Extender,Telecomm,231,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26918,NETGEAR,WiFi Extender,Telecomm,231,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26920,NETGEAR,WiFi system,Telecomm,409,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26924,NETGEAR,WiFi Access Point,Telecomm,173,5,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-26926,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-26927,NETGEAR,WiFi Router,Telecomm,174,6,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, WAN, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-26928,NETGEAR,WiFi Router,Telecomm,462,0,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-26929,NETGEAR,WiFi Router,Telecomm,102,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-26930,NETGEAR,WiFi Router,Telecomm,231,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-27980,Genexis,WiFi Router,Telecomm,51,2,TCPIP,Local,No,"WiFi, Ethernet, WAN, Coaxial",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-3110,Cisco,IP Camera,Smart Home,930,3,"TCPIP, MTP, RS232",Local,No,"Ethernet, MicroSD, Serial, ",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-3111,Cisco,IP Phone,Smart Home,1438,3,TCPIP,Local,No,Ethernet,Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-3330,Cisco,WiFi Router,Telecomm,56.96,9,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-3360,Cisco,IP Phone,Smart Home,41,3,TCPIP,Local,No,Ethernet,Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-3505,Cisco,IP Camera,Smart Home,930,3,"TCPIP, MTP, RS232",Local,No,"Ethernet, MicroSD, Serial, ",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-3506,Cisco,IP Camera,Smart Home,930,3,"TCPIP, MTP, RS232",Local,No,"Ethernet, MicroSD, Serial, ",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-3507,Cisco,IP Camera,Smart Home,930,3,"TCPIP, MTP, RS232",Local,No,"Ethernet, MicroSD, Serial, ",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-3543,Cisco,IP Camera,Smart Home,930,3,"TCPIP, MTP, RS232",Local,No,"Ethernet, MicroSD, Serial, ",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-3544,Cisco,IP Camera,Smart Home,930,3,"TCPIP, MTP, RS232",Local,No,"Ethernet, MicroSD, Serial, ",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-3923,Tonnet,DVR,Smart Home,229,1,"TCPIP, MTP",Local,No,"Ethernet, USB",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-3924,Tonnet,DVR,Smart Home,229,1,"TCPIP, MTP",Local,No,"Ethernet, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-3930,GeoVision,Smart Access Control,Smart Home,231,3,TCPIP,Local,No,"Ethernet, RFID",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-5534,NEC,WiFi Router,Telecomm,62,1,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-5589,Sony,Headphones,Wearable,257,1,GATT,Remote,No,Bluetooth,None,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-5735,Dahua,Smart Camera,Smart Home,84.14,3,"TCPIP, MTP",Local,No,"WiFi, Ethernet, SD Card",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-6007,Philips,Hue Bridge,Smart Home,59,3,"TCPIP, RF, MTP",Remote,Yes,"WiFi, Ethernet, ZigBee, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-6765,D-Link,WiFi Router,Telecomm,99.77,3,"TCPIP, DSP, MTP",Local,No,"WiFi, Ethernet, DSL, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-6841,D-Link,WiFi Extender,Telecomm,135.28,2,TCPIP,Local,No,WiFi,Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-6842,D-Link,WiFi Extender,Telecomm,135.28,2,TCPIP,Local,No,WiFi,Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-6862,ZTE,WiFi Router,Telecomm,20.9,2,TCPIP,Local,No,"WiFi, Ethernet, Fiber",None,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-6863,ZTE,WiFi Router,Telecomm,43,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-6864,ZTE,WiFi Router,Telecomm,43,1,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-6955,Cayin,Media Player,Other,219,10,"TCPIP, MTP, RS232",Local,No,"Ethernet, USB, Serial",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-7057,Hikvision,DVR,Smart Home,170,4,"TCPIP, MTP",Local,No,"Ethernet, USB, SATA",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-7234,Ruckus ,WiFi Access Point,Telecomm,91,4,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-7235,UHP,Satellite Router,Telecomm,619,3,"TCPIP, MTP",Local,No,"Ethernet, USB, Coaxial",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-7236,UHP,Satellite Router,Telecomm,619,3,"TCPIP, MTP",Local,No,"Ethernet, USB, Coaxial",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-7249,SMC,WiFi Router,Telecomm,114,4,"TCPIP, MTP",Local,No,"WiFi, Ethernet, WAN, USB, Coaxial",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-7805,KT,Mobile Router,Telecomm,116,3,"TCPIP, GATT, DSP, MTP",Local,Yes,"WiFi, LTE, Bluetooth, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-8033,Ruckus ,WiFi Access Point,Telecomm,102,1,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-8033,Ruckus ,WiFi Access Point,Telecomm,102,1,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-8515,Draytek,Router,Telecomm,563,6,"TCPIP, MTP",Local,No,"Ethernet, WAN, USB",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-8824,Hitron,WiFi Router,Telecomm,100,4,"TCPIP, MTP",Local,No,"WiFi, Ethernet, USB, Coaxial",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-8861,D-Link,WiFi Extender,Telecomm,84.93,4,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-8862,D-Link,WiFi Access Point,Telecomm,267.55,2,TCPIP,Local,No,"WiFi, Ethernet",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-8863,D-Link,WiFi Router,Telecomm,184.68,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-8958,Guangzhou,WiFi Router,Telecomm,22,4,TCPIP,Local,No,"WiFi, Ethernet, WAN, Fiber",None,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-8962,D-Link,WiFi Router,Telecomm,102.61,6,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-8994,Xiaomi ,Smart Speaker,Smart Home,109,2,"TCPIP, GATT",Remote,No,"WiFi, Bluetooth",None,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-9275,D-Link,WiFi Router,Telecomm,97.26,10,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Console",Symmetric,CWE-284,CWE-664,1,1,0,0,0,1,1,1
CVE-2020-9276,D-Link,WiFi Router,Telecomm,97.26,10,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Console",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-9277,D-Link,WiFi Router,Telecomm,97.26,10,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Console",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-9278,D-Link,WiFi Router,Telecomm,97.26,10,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Console",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-9279,D-Link,WiFi Router,Telecomm,97.26,10,"TCPIP, DSP",Local,No,"WiFi, Ethernet, DSL, Console",Symmetric,CWE-284,,1,1,0,0,0,1,1,1
CVE-2020-9374,TP-Link,WiFi Router,Telecomm,32,1,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-707,,0,0,0,1,0,0,1,1
CVE-2020-9375,TP-Link,WiFi Router,Telecomm,63,3,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
CVE-2020-9376,D-Link,WiFi Router,Telecomm,38.67,7,TCPIP,Local,No,"WiFi, Ethernet, WAN",Symmetric,CWE-664,,0,0,0,0,0,1,0,0
